CompanyName,Address,Location,PostalCode,Website,Facebook,Instagram,PhoneNo,Email
McDonald's,744 BEDOK RESERVOIR ROAD 01-3019,,470744,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's, PART OF 451 CLEMENTI AVENUE 3 01-309,,120451,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,1 JURONG WEST CENTRAL 2 01-31,JURONG POINT SHOPPING CENTRE,648886,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,109 TOA PAYOH LORONG 1 01-318,,310109,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,118 RIVERVALE DRIVE 01-32,,540118,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,4 TAMPINES CENTRAL 5 01-33,TAMPINES MALL,529510,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,1 PASIR RIS CLOSE 01-338,Downtown East,519599,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,3 SIMEI STREET 6 01-34,EASTPOINT MALL,528833,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,1 WOODLANDS SQUARE 01-35/36/37,CAUSEWAY POINT,738099,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,846 YISHUN RING ROAD 01-3669,,760846,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,267 SERANGOON AVENUE 3 01-37,,550267,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,256 JURONG EAST STREET 24 01-381,,600256,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,144 UPPER BUKIT TIMAH ROAD 01-39/40,BEAUTY WORLD CENTRE,588177,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,148 POTONG PASIR AVENUE 1 01-43,,350148,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,163 ANG MO KIO AVENUE 4 01-438,,560163,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,252 NORTH BRIDGE ROAD 01-49/50/51,RAFFLES CITY SHOPPING CENTRE,179103,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,445 FAJAR ROAD 01-520,,670445,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,50 Jurong Gateway Road 01-63,"& #02  55, JEM",608549,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,539 BEDOK NORTH STREET 3 01-643,,460539,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,200 VICTORIA STREET 01-66,BUGIS JUNCTION,188021,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,60 PAYA LEBAR ROAD 01-68,/69/74/75/76/K3  PAYA LEBAR SQUARE,409051,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,1 PARK ROAD 01-69 TO 75,PEOPLE'S PARK COMPLEX,408600,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,632 BEDOK RESERVOIR ROAD 01-850,,470632,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,1 MARITIME SQUARE 01-86 TO 89,HARBOURFRONT CENTRE,550261,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,684 HOUGANG AVENUE 8 01-999,,530684,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,512A TAMPINES CENTRAL 1 01-K1,,521512,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's, 10 Airport Boulevard 02 -204,Changi Airport Terminal 4,819665,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,"1 JELEBU ROAD, BUKIT PANJANG PLAZA 02-01",,677743,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,57 ANCHORVALE ROAD 02-03,SENG KANG SPORTS & RECREATION CENTRE,544964,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,18 MARINA GARDENS DRIVE 02-04,(GARDENS BY THE BAY VISITORS CENTRE),238873,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,6 RAFFLES BOULEVARD 02-156/157,/166 MARINA SQUARE,658965,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,762 JURONG WEST STREET 75 02-250,,640762,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,2 ORCHARD LINK 02-43,*SCAPE PARK,237978,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,1 QUEENSWAY 02-46,QUEENSWAY SHOPPING CENTRE,149053,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,3 TEMASEK BOULEVARD 02-732/733,SUNTEC CITY MALL,769098,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,9 Sentul Crescent 03-05,SAFRA PUNGGOL,828654,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,"60 AIRPORT BOULEVARD, CHANGI AIRPORT TERMINAL 2 036-070",DEPARTURE/TRANSIT LOUNGE CENTRAL,819643,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,350 ORCHARD ROAD 05-12/13,", #05  21 SHAW HOUSE",238868,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,21 TAMPINES AVENUE 1 30B-01-02,TEMASEK POLYTECHNIC,529757,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,24 RAFFLES PLACE B1-01-10,CLIFFORD CENTRE,519599,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,180 KITCHENER ROAD B1-03,AND #B1 05  CITY SQUARE MALL,208539,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,101 THOMSON ROAD B1-11/12,UNITED SQUARE,307591,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,1 SENGKANG SQUARE B1-13,COMPASS ONE,545078,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,304 ORCHARD ROAD B1-19,"TO #B1 25, #B1 44 TO #B1 46, LUCKY PLAZA",238863,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,26 SENTOSA GATEWAY B1-211 TO 214,,419703,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,68 ORCHARD ROAD B1-23-24,PLAZA SINGAPURA,238839,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,"583 ORCHARD ROAD B1-25,33-35",FORUM THE SHOPPING MALL,238884,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,17 Petir Road B1-25/26/27,Hillion Mall,678278,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,35 SELEGIE ROAD B1-38,PARKLANE SHOPPING MALL,188307,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's, 23 Serangoon Central B2-05-08,NEX,556083,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,83 Punggol Central B2-07/K4,WATERWAY POINT (WEST WING),828761,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,1 HARBOUR FRONT WALK B2-40 TO 42,VIVO CITY,639798,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's,"60 AIRPORT BOULEVARD, CHANGI AIRPORT TERMINAL 2 M016-017","MEZZANINE LEVEL, ARRIVAL MEETING HALL SOUTH",819643,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,291 BOON LAY WAY ,JURONG CENTRAL PARK,649849,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,10 ANG MO KIO STREET 12 ,,567740,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,200 STADIUM BOULEVARD ,,397801,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,71 WEST COAST HIGHWAY ,,126844,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,1378 ANG MO KIO AVE 1 ,,569981,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,6 RAFFLES BOULEVARD ,02  156/157/166 MARINA SQUARE,469000,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,33 SENGKANG WEST AVENUE 01 -04/05/06,SELETAR MALL,797653,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,1 MARINE PARADE CENTRAL 01-01,PARKWAY CENTRE,449408,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,10 JALAN SERENE 01-01,FARRER ROAD,258748,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,638 JURONG WEST STREET 61 01-01,PIONEER MALL,640638,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,293 TOA PAYOH LORONG 6 01-02,TOA PAYOH SAFRA CLUB HOUSE,319387,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,3 ANSON ROAD 01-03,SPRINGLEAF TOWER,188440,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,51 ANG MO KIO AVENUE 3 01-04,51@AMK,569922,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,"1000 EAST COAST PARKWAY, EAST COAST PARK 01-05",MARINE COVE,449876,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,3155 COMMONWEALTH AVENUE WEST 01-06,/07/08/09 THE CLEMENTI MALL,129588,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,9 BUONA VISTA DRIVE TOWER 1 01-08,THE METROPOLIS,138588,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,311 NEW UPPER CHANGI ROAD 01-10/11,BEDOK MALL,467360,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,60 YISHUN AVENUE 4 01-11,SAFRA YISHUN COUNTRY CLUB,769027,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,490 LORONG 6 TOA PAYOH 01-11,,310490,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,930 YISHUN AVENUE 2 01-12/13,NORTHPOINT,769098,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,632 BUKIT BATOK CENTRAL 01-138 / #01 140 / #01 142,,650632,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,513 TAMPINES CENTRAL 1 01-150,,520513,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,90 HOUGANG AVENUE 10 01-16/17,HOUGANG MALL,538766,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,21 CHOA CHU KANG AVENUE 4 01-20,LOT 1 SHOPPER'S MALL,689812,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,65 AIRPORT BOULEVARD 01-21,CHANGI AIRPORT TERMINAL 3,819663,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,208 HOUGANG STREET 21 01-217,,530208,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,1 KIM SENG PROMENADE 01-24/25/26,GREAT WORLD CITY,237994,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,460 ALEXANDRA ROAD 01-25,PSA BUILDING (ALEXANDRA RETAIL CENTRE),119963,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,624 CHOA CHU KANG STREET 62 01-262 & #01  264,,680624,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,1 JURONG WEST CENTRAL 2 01-31,JURONG POINT SHOPPING CENTRE,648886,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,1 PASIR RIS CLOSE 01-338,Downtown East,519599,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,3 SIMEI STREET 6 01-34,EASTPOINT MALL,528833,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,1 WOODLANDS SQUARE 01-35/36/37,CAUSEWAY POINT,738099,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,50 JURONG GATEWAY ROAD 01-63 & #02  55,JEM,608549,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,632 BEDOK RESERVOIR ROAD 01-850,,470632,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,1 MARITIME SQUARE 01-86 TO 89,HARBOURFRONT CENTRE,640762,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,1 JELEBU ROAD 02-01,BUKIT PANJANG PLAZA,677743,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,57 ANCHORVALE ROAD 02-03,SENG KANG SPORTS & RECREATION CENTRE,544964,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,18 MARINA GARDENS DRIVE 02-04,(GARDENS BY THE BAY VISITORS CENTRE),769098,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,3 TEMASEK BOULEVARD 02-732/733,SUNTEC CITY MALL,799470,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,350 ORCHARD ROAD 05-12/13,", #05  21 SHAW HOUSE",238868,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,101 THOMSON ROAD B1-11/12,UNITED SQUARE,307591,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,304 ORCHARD ROAD B1-19,"TO #B1 25, #B1 44 TO #B1 46, LUCKY PLAZA",238863,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,26 SENTOSA GATEWAY B1-211 TO 214,,730676,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,"583 ORCHARD ROAD B1-25,33-35",FORUM THE SHOPPING MALL,238884,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,83 PUNGGOL CENTRAL B2-07/K4,WATERWAY POINT (WEST WING),828761,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
McDonald's - McCafe,"60 AIRPORT BOULEVARD, CHANGI AIRPORT TERMINAL 2 M016-017","MEZZANINE LEVEL, ARRIVAL MEETING HALL SOUTH",819643,https://www.mcdonalds.com.sg/,https://www.facebook.com/mcdsg,https://www.instagram.com/mcdsg/,6777 3777,customercare@sg.mcd.com
MCHEFZ CUISINE,2 CHOA CHU KANG LOOP 01-05,,689687,http://www.mchefz.com.sg,https://www.facebook.com/www.mchefz.com.sg/,,6702 7666,
Meat Up Butchery Station @ The Meat Up,138 TAMPINES STREET 11 01-142,,521138,http://themeatup.com.sg/,https://www.facebook.com/meatupbutchery/,https://www.instagram.com/themeatupbutchery/,6443 8108,sales@themeatup.com.sg
MEDITERRANEAN COUNTER @ CAROUSEL,25 SCOTTS ROAD ,SCOTTSWALK,228220,http://carouselbuffet.com.sg/carousel/,https://www.facebook.com/royalplazasingaporehotel,https://www.instagram.com/royalplazaonscotts/,6589 7799,
Megapicks @ Courts Megastore,50 Tampines North Drive 2 ,,528766,,,,6309 7888,
MEL'S DRIVE IN @ UNIVERSAL STUDIOS SINGAPORE (RWS),30 SENTOSA GATEWAY 01-303,,569933,,,,6577 8888,
Metta Cafe,32 SIMEI STREET 1 ,METTA BUILDING,529950,https://www.metta.org.sg/hq/index.php/our-services/metta-cafe/,https://www.facebook.com/cafemetta/,,65804624,mettacafe@metta.org.sg
Minang House,304 ORCHARD ROAD 02-04/06,LUCKY PLAZA,238863,,,,68874702,
Minced Meat Noodle (S12) @ Kopitiam Changi General Hospital,2 SIMEI STREET 3 01-20,CHANGI GENERAL HOSPITAL,529889,,,,,
Mini Wok (S4) @ Fork & Spoon Woodlands Mart,768 WOODLANDS AVENUE 6 01-30/32,WOODLANDS MART,730768,,,,,
Mini Wok (S7) @ Flavours By Hesed&Emet,21 Tampines Ave 1 01-00,Temasek Polytechnic (Blk 23A),529757,,,,,
MINI WOK (S8) @ Institute of Mental Health, 10 Buangkok View ,Institute Mental Health,539747,,,,,
Mini Wok Seafood @ Mr Teh Tarik Eating House,846 YISHUN RING ROAD 01-3603,YISHUN NEW TOWN,760846,,,,,
MINORA INCREDIBLE INDIAN FOOD,117 SYED ALWI ROAD ,,207685,,,,6296 4225,
Minum Kopi Cafe & Bakery,213 BEDOK NORTH STREET 1 01-145,,460213,,,,,
Modern Grill Seafood,500 CLEMENCEAU AVENUE NORTH 01,,229495,,,,,
